No,DUR유형,단일/복합,DUR성분코드,DUR성분,복합일경우이것과먹으면문제,병용금기단일/복합,병용금기DUR성분코드,병용금기dur성분,병용금기복합제,금기내용
991,병용금기,단일,D001149,팔보시클립,,단일,D000373,클래리트로마이신,,팔보시클립의 혈장 농도 증가
992,병용금기,복합,D001171,엘바스비르,D001172,단일,D000476,카르바마제핀,,엘바스비르와 그라조프레비르의 혈장 농도가 유의하게 감소하여 이 약의 바이러스학적 반응 감소 가능
993,병용금기,복합,D001171,엘바스비르,D001172,단일,D000558,에파비렌즈,,엘바스비르와 그라조프레비르의 혈장 농도가 유의하게 감소하여 이 약의 바이러스학적 반응 감소 가능
994,병용금기,복합,D001171,엘바스비르,D001172,단일,D000595,페니토인,,엘바스비르와 그라조프레비르의 혈장 농도가 유의하게 감소하여 이 약의 바이러스학적 반응 감소 가능
995,병용금기,복합,D001171,엘바스비르,D001172,단일,D000314,리팜피신,,엘바스비르와 그라조프레비르의 혈장 농도가 유의하게 감소하여 이 약의 바이러스학적 반응 감소 가능
996,병용금기,복합,D001171,엘바스비르,D001172,단일,D000447,세인트존스워트,,엘바스비르와 그라조프레비르의 혈장 농도가 유의하게 감소하여 이 약의 바이러스학적 반응 감소 가능
997,병용금기,복합,D001171,엘바스비르,D001172,복합,D001172,그라조프레비르,D000150,그라조프레비르의 혈장 농도가 유의하게 증가하여 ALT 상승 위험 증가 가능
998,병용금기,복합,D001171,엘바스비르,D001172,단일,D000334,사이클로스포린,,그라조프레비르의 혈장 농도가 유의하게 증가하여 ALT 상승 위험 증가 가능
999,병용금기,복합,D001171,엘바스비르,D001172,단일,D000395,다루나비르,,그라조프레비르의 혈장 농도가 유의하게 증가하여 ALT 상승 위험 증가 가능
1000,병용금기,복합,D001171,엘바스비르,D001172,복합,D000626,로피나비르,D000712,그라조프레비르의 혈장 농도가 유의하게 증가하여 ALT 상승 위험 증가 가능
1001,병용금기,단일,D000749,에티닐에스트라디올,,복합,D001174,옴비타스비르,D001175/D000712,ALT 수치 상승이 정상최고치(ULN) 대비 5배 이상 나오는 빈도가 유의적으로 높게 나타남
1002,병용금기,복합,D000749,에티닐에스트라디올,D000389,복합,D001174,옴비타스비르,D001175/D000712,ALT 수치 상승이 정상최고치(ULN) 대비 5배 이상 나오는 빈도가 유의적으로 높게 나타남
1003,병용금기,복합,D000749,에티닐에스트라디올,D000617,복합,D001174,옴비타스비르,D001175/D000712,ALT 수치 상승이 정상최고치 (ULN) 대비 5배 이상 나오는 빈도가 유의적으로 높게 나타남
1004,병용금기,복합,D000749,에티닐에스트라디올,D000694,복합,D001174,옴비타스비르,D001175/D000712,ALT 수치 상승이 정상최고치(ULN) 대비 5배 이상 나오는 빈도가 유의적으로 높게 나타남
1005,병용금기,복합,D000749,에티닐에스트라디올,D000789,복합,D001174,옴비타스비르,D001175/D000712,ALT 수치 상승이 정상치 상한 기준보다 20배 이상 높게 나타나는 데 영향이 있음
1006,병용금기,복합,D000749,에티닐에스트라디올,D000733,복합,D001174,옴비타스비르,D001175/D000712,ALT 수치가 정상치 상한 기준보다 20배 이상 높게 나타나는 데 영향이 있음
1007,병용금기,단일,D000716,메토트렉세이트,,단일,D001176,아산화질소,,"엽산 의존 대사 경로에서 구내염, 골수억제 및 신경독성과 같은 독성을 잠재적으로 유발하는 메토트렉세이트의 효과 증가"
1008,병용금기,단일,D000076,겜피브로질,,단일,D001177,다사부비르,,"다사부비르의 AUC 약 11배, Cmax 약 2배 증가 다사부비르의 혈중농도 증가는 QT 연장을 일으킬 수 있음."
1009,병용금기,단일,D000076,겜피브로질,,단일,D001178,셀렉시팍,,"셀레시팍 노출 약 2배 증가, 셀레시팍 활성대사체 노출 약 11배 증가"
1010,병용금기,복합,D000018,부프로피온염산염,D001312,단일,D000505,디에틸프로피온,,판막심장병 위험
1011,병용금기,복합,D000018,부프로피온염산염,D001312,단일,D001063,로카세린,,안전성 및 유효성 미확립
1012,병용금기,복합,D000018,부프로피온염산염,D001312,단일,D000714,마진돌,,폐동맥고혈압 위험 증가
1013,병용금기,복합,D000018,부프로피온염산염,D001312,단일,D000701,펜디메트라진타르타르산염,,판막심장병 위험
1014,병용금기,복합,D000018,부프로피온염산염,D001312,단일,D000795,펜터민,,판막심장병 위험
1015,병용금기,단일,D001063,로카세린,,단일,D000505,디에틸프로피온,,판막심장병 위험
1016,병용금기,단일,D001063,로카세린,,단일,D000714,마진돌,,폐동맥고혈압 위험 증가
1017,병용금기,단일,D001063,로카세린,,단일,D000701,펜디메트라진타르타르산염,,판막심장병 위험
1018,병용금기,단일,D001063,로카세린,,단일,D000795,펜터민,,판막심장병 위험
1019,병용금기,단일,D000113,할로페리돌,,복합,D000302,레보도파,D000051,Levodopa의 치료효과 감소
1020,병용금기,단일,D000113,할로페리돌,,복합,D000302,레보도파,D000051/D000039,
1021,병용금기,단일,D000113,할로페리돌,,복합,D000302,레보도파,D000563,Levodopa의 치료효과 감소
1022,병용금기,단일,D000113,할로페리돌,,단일,D000259,아미오다론,,QT간격 연장 위험 증가
1023,병용금기,단일,D000113,할로페리돌,,단일,D000201,드로네다론,,QT간격 연장 위험 증가
1024,병용금기,단일,D000113,할로페리돌,,단일,D000022,소타롤,,QT간격 연장 위험 증가
1025,병용금기,단일,D000113,할로페리돌,,단일,D000332,시탈로프람,,QT간격 연장 위험 증가
1026,병용금기,단일,D000113,할로페리돌,,단일,D000035,에스시탈로프람,,QT간격 연장 위험 증가
1027,병용금기,단일,D000113,할로페리돌,,단일,D000742,아지트로마이신,,QT간격 연장 위험 증가
1028,병용금기,단일,D000113,할로페리돌,,단일,D000373,클래리트로마이신,,QT간격 연장 위험 증가
1029,병용금기,단일,D000113,할로페리돌,,단일,D000793,레보플록사신,,QT간격 연장 위험 증가
1030,병용금기,단일,D000113,할로페리돌,,단일,D000430,목시플록사신,,QT간격 연장 위험 증가
1031,병용금기,단일,D000113,할로페리돌,,단일,D000584,클로르프로마진,,QT간격 연장 위험 증가
1032,병용금기,단일,D000113,할로페리돌,,단일,D000792,레보메프로마진,,QT간격 연장 위험 증가
1033,병용금기,단일,D000113,할로페리돌,,단일,D000256,에리트로마이신,,QT간격 연장 위험 증가
1034,병용금기,단일,D000113,할로페리돌,,단일,D000213,피모지드,,QT간격 연장 위험 증가
1035,병용금기,단일,D000113,할로페리돌,,단일,D000173,지프라시돈,,QT간격 연장 위험 증가
1036,병용금기,단일,D000113,할로페리돌,,단일,D000513,펜타미딘,,QT간격 연장 위험 증가
1037,병용금기,단일,D000113,할로페리돌,,단일,D000319,돌라세트론,,QT간격 연장 위험 증가
1038,병용금기,단일,D000113,할로페리돌,,단일,D000842,토레미펜,,QT간격 연장 위험 증가
1039,병용금기,단일,D000113,할로페리돌,,단일,D000635,반데타닙,,QT간격 연장 위험 증가
1040,병용금기,복합,D000673,코비시스타트,D000561/D000665/D000281,단일,D000476,카르바마제핀,,Cobicistat 및 Elvitegravir의 혈중농도 감소로 치료효과 소실 및 내성 발현 가능
1041,병용금기,단일,D001314,라듐-223염화물,,단일,D000146,아비라테론,,골절 및 사망률 증가
1042,병용금기,단일,D000762,이트라코나졸,,단일,D000201,드로네다론,,"Dronedarone의 혈중농도 증가, TdP를 포함하는 중대한 심실성 부정맥 같은 Dronedarone 관련 약물이상반응 발생 위험이 증가. Itraconazole 투여 중 및 종료 후 2주 간 해당 성분 투여 금기"
1043,병용금기,단일,D000762,이트라코나졸,,단일,D000719,미졸라스틴,,"Mizolastine의 혈중농도 증가, QT 연장 같은 Mizolastine 관련 약물이상반응 발생 위험이 증가. Itraconazole 투여 중 및 종료 후 2주 간 해당 성분 투여 금기"
1044,병용금기,단일,D000762,이트라코나졸,,단일,D000161,이리노테칸,,"골수억제, 설사 등 이상반응 증가, Itraconazole 투여 중 및 종료 후 2주 간 해당 성분 투여 금기"
1045,병용금기,단일,D000762,이트라코나졸,,단일,D000404,펠로디핀,,"Felodipine의 혈중농도 증가, 저혈압 및 말초부종 같은 약물이상반응 발생 위험이 증가. Itraconazole 투여 중 및 종료 후 2주 간 해당 성분 투여 금기"
1046,병용금기,단일,D000762,이트라코나졸,,단일,D000616,레르카니디핀,,"Lercanidipine의 혈중농도 증가, 저혈압 및 말초부종 같은 약물이상반응 발생 위험이 증가. Itraconazole 투여 중 및 종료 후 2주 간 해당 성분 투여 금기"
1047,병용금기,단일,D000762,이트라코나졸,,단일,D000084,다폭세틴,,"Dapoxetine의 혈중농도 증가, Itraconazole 투여 중 및 종료 후 2주 간 해당 성분 투여 금기"
1048,병용금기,단일,D000517,플루코나졸,,단일,D000256,에리트로마이신,,"QT연장, Torsade de pointes 위험성 증가"
1049,병용금기,단일,D000443,보리코나졸,,단일,D001081,리파부틴,,"Rifabutin의 혈중농도 증가, Voriconazole의 농도 감소"
1050,병용금기,단일,D000443,보리코나졸,,단일,D000282,페노바르비탈,,"Phenobarbital의 혈중농도 증가, Voriconazole의 농도 감소"
1051,병용금기,단일,D000443,보리코나졸,,단일,D001082,시롤리무스,,Sirolimus의 농도 증가
1052,병용금기,단일,D000443,보리코나졸,,단일,D000447,세인트존스워트,,Voriconazole의 농도 감소
1053,병용금기,단일,D000405,포사코나졸,,단일,D000455,아토르바스타틴,,횡문근융해를 비롯한 근육병증 발생가능성 증가
1054,병용금기,복합,D000673,코비시스타트,D000561/D000665/D000281,단일,D000282,페노바르비탈,,Cobicistat 및 Elvitegravir의 혈중농도 감소로 치료효과 소실 및 내성 발현 가능
1055,병용금기,복합,D000673,코비시스타트,D000561/D000665/D000281,단일,D000595,페니토인,,Cobicistat 및 Elvitegravir의 혈중농도 감소로 치료효과 소실 및 내성 발현 가능
1056,병용금기,복합,D000673,코비시스타트,D000561/D000665/D000281,단일,D000209,포스페니토인,,Cobicistat 및 Elvitegravir의 혈중농도 감소로 치료효과 소실 및 내성 발현 가능
1057,병용금기,복합,D000673,코비시스타트,D000561/D000665/D000281,단일,D001081,리파부틴,,Cobicistat 및 Elvitegravir의 혈중농도 감소로 치료효과 소실 및 내성 발현 가능
1058,병용금기,복합,D000673,코비시스타트,D000561/D000665/D000281,단일,D000314,리팜피신,,Cobicistat 및 Elvitegravir의 혈중농도 감소로 치료효과 소실 및 내성 발현 가능
1059,병용금기,복합,D000673,코비시스타트,D000561/D000665/D000281,단일,D000447,세인트존스워트,,Cobicistat 및 Elvitegravir의 혈중농도 감소로 치료효과 소실 및 내성 발현 가능
1060,병용금기,복합,D000673,코비시스타트,D000561/D000665/D000281,단일,D001030,알푸조신,,Alfuzosin 혈중농도 증가
1061,병용금기,복합,D000673,코비시스타트,D000561/D000665/D000281,단일,D000259,아미오다론,,Amiodarone 혈중농도 증가
1062,병용금기,복합,D000673,코비시스타트,D000561/D000665/D000281,단일,D000020,블로난세린,,Blonanserin 혈중농도 증가
1063,병용금기,복합,D000673,코비시스타트,D000561/D000665/D000281,단일,D000202,디히드로에르고타민,,"Dihydroergotamine 혈중농도 증가, 말초혈관연축 또는 국소빈혈"
1064,병용금기,복합,D000673,코비시스타트,D000561/D000665/D000281,단일,D000228,메틸에르고메트린,,"Ergometrine 혈중농도 증가, 말초혈관연축 또는 국소빈혈"
1065,병용금기,복합,D000673,코비시스타트,D000561/D000665/D000281,복합,D000747,에르고타민,D000852,"Ergotamine 혈중농도 증가, 말초혈관연축 또는 국소빈혈"
1066,병용금기,복합,D000673,코비시스타트,D000561/D000665/D000281,단일,D000419,로바스타틴,,"Lovastatin 혈중농도 증가, 횡문근융해를 비롯한 근육병증"
1067,병용금기,복합,D000673,코비시스타트,D000561/D000665/D000281,단일,D000027,심바스타틴,,"Simvastatin 혈중농도 증가, 횡문근융해를 비롯한 근육병증"
1068,병용금기,복합,D000673,코비시스타트,D000561/D000665/D000281,단일,D000592,트리아졸람,,"Triazolam 혈중농도 증가, 진정 또는 호흡 억제의 연장 또는 증가"
